"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"Adult16wk"	"Adult6wk"	"E13.5"	"Sham12wk"	"TAC4wk12wk"	"log2fold_Adult16wk_E13.5"	"log2fold_Adult6wk_E13.5"	"log2fold_Sham12wk_E13.5"	"log2fold_TAC4wk12wk_E13.5"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SRR33"	"countData.SRR34"	"countData.SRR35"	"countData.SRR36"	"countData.SRR37"	"countData.SRR38"	"countData.SRR39"	"countData.SRR40"	"countData.SRR41"	"countData.SRR42"	"countData.SRR43"	"countData.SRR44"	"countData.SRR45"	"countData.SRR46"	"countData.SRR47"	"countData.SRR48"	"countData.SRR49"	"countData.SRR50"	"countData.SRR51"	"countData.SRR52"	"countData.SRR53"	"countData.SRR54"	"countData.SRR55"	"countData.SRR56"	"countData.SRR57"	"countData.SRR58"	"countData.SRR59"	"transcripts"
"ENSMUSG00000002107:E040"	"ENSMUSG00000002107"	"E040"	17.6196097261285	0.0423392837037245	32.8247789332954	1.29732322301467e-06	4.09816673760264e-06	25.9141351089129	19.1309464884711	18.7960196304989	11.4109765176275	6.58761015339974	0.463312064600754	0.0254810720494285	-0.720004921113134	-1.51260009379877	"chr2"	6664115	6664197	83	"-"	47	33	66	55	21	34	76	14	3	6	13	13	3	9	9	5	12	14	11	25	12	15	30	9	19	10	13	c("ENSMUST00000150624", "ENSMUST00000114927", "ENSMUST00000114924", "ENSMUST00000114923", "ENSMUST00000002176", "ENSMUST00000183984", "ENSMUST00000142941", "ENSMUST00000182706", "ENSMUST00000138347", "ENSMUST00000182851", "ENSMUST00000123142", "ENSMUST00000114934", "ENSMUST00000126742", "ENSMUST00000182879", "ENSMUST00000182560", "ENSMUST00000100429", "ENSMUST00000182404", "ENSMUST00000137733", "ENSMUST00000182523", "ENSMUST00000170438", "ENSMUST00000183209", "ENSMUST00000183091", "ENSMUST00000183269"
)
"ENSMUSG00000002107:E041"	"ENSMUSG00000002107"	"E041"	10.8482035584356	0.0596671703881855	23.9101508053974	8.32562157400623e-05	0.000218204477516537	8.65575497833382	8.48340679738658	20.1858060628545	12.5512220381814	6.46327223244893	-1.22160963194729	-1.25062554890873	-0.685513360209643	-1.64300453370464	"chr2"	6721417	6721455	39	"-"	49	43	72	52	25	28	86	7	4	2	3	3	4	2	3	5	3	3	4	29	11	15	36	9	7	11	22	c("ENSMUST00000150624", "ENSMUST00000114927", "ENSMUST00000114924", "ENSMUST00000114923", "ENSMUST00000002176", "ENSMUST00000183984", "ENSMUST00000142941", "ENSMUST00000182706", "ENSMUST00000138347", "ENSMUST00000182851", "ENSMUST00000123142", "ENSMUST00000114934", "ENSMUST00000126742", "ENSMUST00000182879", "ENSMUST00000182560", "ENSMUST00000100429", "ENSMUST00000137733", "ENSMUST00000182523", "ENSMUST00000170438", "ENSMUST00000183209", "ENSMUST00000183091", "ENSMUST00000183269")
"ENSMUSG00000002107:E042"	"ENSMUSG00000002107"	"E042"	43.8969735218282	0.00137456844670365	18.2457717098259	0.00110480429513172	0.00247413919614005	37.6210235672634	48.4640113303637	47.2444989206251	45.9393163612908	36.4566048271734	-0.32860725258024	0.0367674666901518	-0.040416966206071	-0.373966143180499	"chr2"	6721456	6721613	158	"-"	140	83	107	102	128	147	138	24	18	19	22	26	22	11	8	16	17	20	15	87	57	77	106	61	75	68	77	c("ENSMUST00000182657", "ENSMUST00000150624", "ENSMUST00000114927", "ENSMUST00000114924", "ENSMUST00000114923", "ENSMUST00000002176", "ENSMUST00000183984", "ENSMUST00000142941", "ENSMUST00000182706", "ENSMUST00000138347", "ENSMUST00000182851", "ENSMUST00000123142", "ENSMUST00000114934", "ENSMUST00000126742", "ENSMUST00000182879", "ENSMUST00000182560", "ENSMUST00000100429", "ENSMUST00000137733", "ENSMUST00000182523", "ENSMUST00000170438", "ENSMUST00000183209", "ENSMUST00000183091", "ENSMUST00000183269"
)
"ENSMUSG00000002107:E043"	"ENSMUSG00000002107"	"E043"	0.317946486332722	0.0195917985054261	3.56941758304902	0.467402042578975	0.543548693760596	0.432366468444198	0.370073560909659	0.0558599086503471	0.280726490832041	0.259390028614478	2.95236952184167	2.72792694970761	2.32928009114316	2.21523790160788	"chr2"	6721614	6721615	2	"-"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	1	0	c("ENSMUST00000183269", "ENSMUST00000126742", "ENSMUST00000182879", "ENSMUST00000100429")
"ENSMUSG00000002107:E044"	"ENSMUSG00000002107"	"E044"	0.586543403677727	0.0204282195580703	4.10058790615977	0.392563885638892	0.471669958311717	0.864904861533804	0.740529878154657	0.16755752131738	0.280722083442212	0.389306386267214	2.36788499915379	2.14390149744582	0.744486112527893	1.21624956351373	"chr2"	6721616	6721778	163	"-"	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	1	1	0	1	1	ENSMUST00000126742
"ENSMUSG00000002107:E045"	"ENSMUSG00000002107"	"E045"	0.4970745242887	0.019259859335623	11.321723308236	0.0231765844614995	0.0409452992153157	0.432493408367202	1.11099780543848	0.279203087850032	2.2227095150647e-05	2.15809061639123e-05	0.63136324765967	1.99246916471226	-13.6167078611893	-13.6592718330524	"chr2"	6721779	6721928	150	"-"	1	1	1	0	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000114927", "ENSMUST00000126742")
"ENSMUSG00000002107:E046"	"ENSMUSG00000002107"	"E046"	0.15586394134136	0.0214274260844973	3.12032121358925	0.537895694913628	0.606563230434516	0.432499593301195	2.72670903884462e-05	0.167070066647634	0.140314953187687	2.07535646525708e-05	1.37224550212991	-12.5810048919034	-0.251784510646525	-12.9748064970837	"chr2"	6721929	6722036	108	"-"	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	ENSMUST00000126742
"ENSMUSG00000002107:E047"	"ENSMUSG00000002107"	"E047"	0.0248745445084592	0.0189802812194516	3.05969312904966	0.547886072767447	NA	3.69431128855767e-05	2.27337198339268e-05	0.167377333173585	1.9196338677582e-05	1.87382294751059e-05	-12.1455111106095	-12.8459827795469	-13.0899853742326	-13.1248319027719	"chr2"	6722037	6722209	173	"-"	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000182657", "ENSMUST00000126742")
"ENSMUSG00000002107:E048"	"ENSMUSG00000002107"	"E048"	0.00632617645719006	0.0179085624248972	0.554761967769991	0.967955553632464	NA	3.44929947850775e-05	2.21654942139796e-05	0.0557726707391748	1.88243334576419e-05	1.83799516958938e-05	-10.6590392490844	-11.2970271124447	-11.5327438603623	-11.5672096673197	"chr2"	6722210	6722216	7	"-"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000126742
"ENSMUSG00000002107:E049"	"ENSMUSG00000002107"	"E049"	1.51009909418334	0.0102021975740829	2.54767515599053	0.636119645867556	0.692934749409935	1.29751065354545	1.48013447148915	1.11765005039935	1.82270310414863	1.81362474222965	0.215277850439951	0.405259718082098	0.705611049477423	0.698407444365536	"chr2"	6871867	6871972	106	"-"	1	3	4	0	4	4	4	0	0	2	0	1	1	1	1	0	0	1	0	4	3	1	5	2	6	3	3	ENSMUST00000123142
"ENSMUSG00000002107:E050"	"ENSMUSG00000002107"	"E050"	2.26225691474954	0.0497459815737117	25.7458579213612	3.56062427873675e-05	9.65010102816723e-05	0.432795608050575	0.740543329281241	5.60890883576276	3.10976738001573	3.33941955719343	-3.69596237032448	-2.92106407904766	-0.850913467958878	-0.748122772646329	"chr2"	6872356	6872597	242	"-"	23	8	6	20	16	16	11	0	1	0	0	0	1	0	1	0	0	0	0	6	5	6	5	2	9	13	2	ENSMUST00000183984
"ENSMUSG00000002107:E051"	"ENSMUSG00000002107"	"E051"	0.193796936199278	0.0202368391057087	4.50885325626274	0.341499003119349	0.420917375937803	5.01057959137358e-05	0.369867867659102	0.0558471473211825	0.420581491820593	0.129651401499276	-10.122290379536	2.72745447682966	2.91282986931568	1.2150823067768	"chr2"	6884367	6884628	262	"-"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	ENSMUST00000138347
"ENSMUSG00000002107:E052"	"ENSMUSG00000002107"	"E052"	0.304104324975392	0.0201900126415718	6.93132313305847	0.139562298109188	0.202344122182623	5.25934548792238e-05	0.739358951688893	0.167484136210382	0.422482567205732	2.02632969324531e-05	-11.6368535611829	2.1422504964535	1.33486736043393	-13.0128679057519	"chr2"	6884852	6884892	41	"-"	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	c("ENSMUST00000182560", "ENSMUST00000182851", "ENSMUST00000182523", "ENSMUST00000114934", "ENSMUST00000114924", "ENSMUST00000170438", "ENSMUST00000183091")
"ENSMUSG00000002107:E053"	"ENSMUSG00000002107"	"E053"	0.237799625619266	0.0181586360699058	2.11532583908956	0.714557302164994	0.769399171857116	5.3606021786517e-05	0.369870780854455	0.223410797232778	0.421683614102607	0.129725092577781	-12.0250162174466	0.727322422980905	0.916462050472548	-0.784241346144129	"chr2"	6884893	6884946	54	"-"	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	c("ENSMUST00000114934", "ENSMUST00000114924", "ENSMUST00000183091", "ENSMUST00000182851", "ENSMUST00000170438")
"ENSMUSG00000002107:E054"	"ENSMUSG00000002107"	"E054"	0.0806153596897094	0.0196309203426962	2.12584057759864	0.712626603184098	NA	4.30372792540415e-05	2.36565141237375e-05	0.0558462865341684	0.280784750878625	0.129730349277616	-10.3416587614341	-11.2050081346029	2.32993132867968	1.21598276707188	"chr2"	6884947	6884947	1	"-"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	c("ENSMUST00000114934", "ENSMUST00000114924", "ENSMUST00000182851", "ENSMUST00000170438")
"ENSMUSG00000002107:E055"	"ENSMUSG00000002107"	"E055"	0.456802807948219	0.0172039173687632	7.5637248186074	0.108931905374532	0.163913308718144	6.09733349141003e-05	1.10982963664452	0.111755504341641	0.420945826476669	0.38925552627285	-10.8398798145574	3.3119204380776	1.91328868710732	1.8003716306019	"chr2"	6884948	6884996	49	"-"	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	c("ENSMUST00000114934", "ENSMUST00000114924", "ENSMUST00000170438")
"ENSMUSG00000002107:E056"	"ENSMUSG00000002107"	"E056"	6.04360205898357	0.0798734673503654	50.5644225508719	2.75256165082015e-10	1.19361082494656e-09	0.866162833465886	0.74194147287267	8.80746497154446	16.0471899041627	8.87632595997512	-3.34601665828564	-3.56934954069326	0.865521945571503	0.0112358157870111	"chr2"	6962379	6962414	36	"-"	44	7	21	12	21	47	11	0	0	1	0	0	1	1	0	1	0	0	0	23	21	26	44	12	11	14	30	c("ENSMUST00000182706", "ENSMUST00000182404", "ENSMUST00000137733", "ENSMUST00000114923", "ENSMUST00000183209", "ENSMUST00000002176")
"ENSMUSG00000002107:E057"	"ENSMUSG00000002107"	"E057"	1.54220336520956	0.0713087063634505	7.9983185948177	0.0916398058853023	0.139210787921303	2.17071971443125	1.10736593036812	0.896412961418995	2.27079580432719	0.650649655720882	1.27593804137114	0.304896626836318	1.34096256677346	-0.46228258028277	"chr2"	7077265	7078956	1692	"-"	3	1	6	2	1	2	1	0	1	0	0	2	0	0	4	0	0	1	0	3	4	5	4	2	0	2	1	ENSMUST00000182749
"ENSMUSG00000002107:E058"	"ENSMUSG00000002107"	"E058"	1.14465997254659	0.0541025701239278	5.55415750612593	0.235009848111592	0.306283326637238	1.29455230723941	1.85570610436947	0.504087262649555	0.835393030744323	0.519109764824477	1.36070785376813	1.88022283745555	0.728781607306773	0.0423661255272421	"chr2"	7081039	7081106	68	"-"	1	1	1	2	1	2	1	1	0	0	1	0	3	0	1	0	0	0	2	3	0	0	3	0	0	3	1	ENSMUST00000182749
"ENSMUSG00000002107:E059"	"ENSMUSG00000002107"	"E059"	28.3800356903306	0.0223820292373231	42.1220274943518	1.573777788354e-08	5.86478128941297e-08	20.2888328437244	23.7150286531647	20.2763079353148	44.6784712254249	38.3586644912958	0.000890894175506578	0.226006632176522	1.13978484225717	0.919757512507648	"chr2"	7081107	7081207	101	"-"	87	15	68	32	49	66	52	10	11	13	11	11	8	7	8	6	4	12	10	75	67	63	114	49	80	93	74	c("ENSMUST00000182749", "ENSMUST00000183209", "ENSMUST00000182706", "ENSMUST00000114923")
"ENSMUSG00000002107:E060"	"ENSMUSG00000002107"	"E060"	13.6490986347791	0.0045294296275554	35.8996855831653	3.0345055489441e-07	1.04888343974372e-06	12.5405860280792	11.0951162758281	9.827513835989	17.939526336271	18.803226672286	0.351706372692429	0.175026392020221	0.86824340385781	0.936081857667692	"chr2"	7081208	7081242	35	"-"	28	11	30	22	23	20	42	6	5	6	4	6	3	2	7	4	4	6	6	35	26	22	45	33	41	37	34	c("ENSMUST00000182749", "ENSMUST00000183209", "ENSMUST00000182706")
"ENSMUSG00000002107:E061"	"ENSMUSG00000002107"	"E061"	4.02801497892673	0.00557234180906138	9.04226063413631	0.0600518027460613	0.09516514920223	4.75779051804539	2.58961065397528	5.0221742358706	2.94585720337085	5.44632235645227	-0.0780203289717424	-0.95557687525459	-0.769624582063594	0.116970293666448	"chr2"	7081243	7081302	60	"-"	15	9	13	11	7	17	18	2	1	1	1	0	2	2	4	1	1	1	2	8	5	2	6	13	13	7	9	c("ENSMUST00000182749", "ENSMUST00000183209")
"ENSMUSG00000002107:E062"	"ENSMUSG00000002107"	"E062"	0.116567861978492	0.0176443707385423	9.21318766396786	0.0559861770606175	0.0899171934609917	4.74822533965718e-05	2.50016195752884e-05	0.557544897746401	2.05023280874319e-05	0.259155109283465	-13.5194119624805	-14.4447788120241	-14.7310126255762	-1.10527214950318	"chr2"	7081303	7081313	11	"-"	2	1	1	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	ENSMUST00000182749
"ENSMUSG00000002107:E063"	"ENSMUSG00000002107"	"E063"	0	NA	NA	NA	NA	3.10652527739222e-05	2.07992939870418e-05	1.58386745105362e-05	1.7396825724401e-05	1.69262434596853e-05	0.971850187546045	0.393082952434259	0.135372485935406	0.0958102171979569	"chr2"	7185472	7185510	39	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000182404", "ENSMUST00000137733", "ENSMUST00000002176")
"ENSMUSG00000002107:E064"	"ENSMUSG00000002107"	"E064"	0	NA	NA	NA	NA	3.10652527739225e-05	2.07992939870418e-05	1.58386745105362e-05	1.7396825724401e-05	1.69262434596853e-05	0.97185018754606	0.393082952434261	0.135372485935411	0.0958102171979593	"chr2"	7394076	7394392	317	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000182037
"ENSMUSG00000002107:E065"	"ENSMUSG00000002107"	"E065"	0	NA	NA	NA	NA	3.10652527739225e-05	2.07992939870419e-05	1.58386745105362e-05	1.7396825724401e-05	1.69262434596853e-05	0.97185018754606	0.393082952434264	0.135372485935411	0.0958102171979593	"chr2"	7395858	7395893	36	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000182404", "ENSMUST00000137733", "ENSMUST00000182037", "ENSMUST00000002176")
"ENSMUSG00000002107:E066"	"ENSMUSG00000002107"	"E066"	0	NA	NA	NA	NA	3.10652527739225e-05	2.07992939870419e-05	1.58386745105361e-05	1.7396825724401e-05	1.69262434596853e-05	0.971850187546063	0.393082952434266	0.135372485935414	0.0958102171979623	"chr2"	7395894	7395922	29	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000137733", "ENSMUST00000182037", "ENSMUST00000002176")
"ENSMUSG00000002107:E067"	"ENSMUSG00000002107"	"E067"	0	NA	NA	NA	NA	3.10652527739225e-05	2.07992939870418e-05	1.58386745105362e-05	1.7396825724401e-05	1.69262434596853e-05	0.97185018754606	0.393082952434261	0.135372485935411	0.0958102171979569	"chr2"	7395923	7396000	78	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000002176
"ENSMUSG00000002107:E068"	"ENSMUSG00000002107"	"E068"	0	NA	NA	NA	NA	3.10652527739225e-05	2.07992939870418e-05	1.58386745105362e-05	1.7396825724401e-05	1.69262434596853e-05	0.97185018754606	0.393082952434261	0.135372485935411	0.0958102171979569	"chr2"	7396132	7396198	67	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000137733
"ENSMUSG00000002107:E069"	"ENSMUSG00000002107"	"E069"	0	NA	NA	NA	NA	3.10652527739225e-05	2.07992939870418e-05	1.58386745105361e-05	1.7396825724401e-05	1.69262434596853e-05	0.971850187546063	0.393082952434264	0.135372485935411	0.0958102171979623	"chr2"	7430271	7430403	133	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000182037
"ENSMUSG00000002107:E070"	"ENSMUSG00000002107"	"E070"	0	NA	NA	NA	NA	3.10652527739223e-05	2.07992939870418e-05	1.58386745105361e-05	1.7396825724401e-05	1.69262434596852e-05	0.971850187546052	0.393082952434261	0.135372485935411	0.0958102171979569	"chr2"	7509310	7509563	254	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000182037
"ENSMUSG00000005506:E001"	"ENSMUSG00000005506"	"E001"	0	NA	NA	NA	NA	0.000842783673410814	0.000651501655424277	0.000403010726473538	0.000521472450355558	0.00057265927357921	1.06434412840202	0.692950606773597	0.371772798653283	0.506858767607331	"chr2"	90940382	90940396	15	"+"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000150546
"ENSMUSG00000005506:E002"	"ENSMUSG00000005506"	"E002"	0.00632617645719006	0.0178821385088716	0.274520891123757	0.991399008788651	NA	0.00023323802875342	0.00016645144599545	0.0320748471706173	0.00013865579581176	0.0001543434161045	-7.10349554622167	-7.5901971774914	-7.85379065870568	-7.69915463840703	"chr2"	90940397	90940457	61	"+"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000005643", "ENSMUST00000068726", "ENSMUST00000111451", "ENSMUST00000150546", "ENSMUST00000177642")
"ENSMUSG00000005506:E003"	"ENSMUSG00000005506"	"E003"	0.718173910676305	0.0203050806937658	18.4916657564459	0.000988856034404752	0.00223547075076335	0.529213837652696	0.441802824994748	0.480835942741373	0.414844895683517	2.50820139280968	0.138306042772416	-0.122142098632533	-0.212972707175598	2.38303654472538	"chr2"	90940458	90940536	79	"+"	3	3	0	0	2	5	2	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	5	4	1	6	c("ENSMUST00000005643", "ENSMUST00000150546", "ENSMUST00000111451", "ENSMUST00000127580", "ENSMUST00000068726", "ENSMUST00000177642")
"ENSMUSG00000005506:E004"	"ENSMUSG00000005506"	"E004"	1.17182783226894	0.0493103136467827	6.70757022561048	0.152172656434657	0.215389783736889	2.11992460876345	0.884212601083479	0.807205702037671	0.413940179761264	1.72512752721417	1.39300468821626	0.131456928997691	-0.963514072713121	1.09569474401287	"chr2"	90940537	90940542	6	"+"	3	8	2	0	3	6	3	0	1	0	1	0	0	0	2	1	0	1	0	2	0	0	1	3	3	1	4	c("ENSMUST00000005643", "ENSMUST00000150546", "ENSMUST00000111451", "ENSMUST00000127580", "ENSMUST00000154442", "ENSMUST00000068726", "ENSMUST00000177642")
"ENSMUSG00000005506:E005"	"ENSMUSG00000005506"	"E005"	6.89889470481678	0.0671035711158472	11.2727845612323	0.0236634457245124	0.0414980279801191	5.31182638184316	3.54425669901582	7.35098747863857	7.7254231958162	12.1604709747479	-0.468730071547247	-1.05245496681437	0.0716759012673627	0.726189136081698	"chr2"	90940543	90940641	99	"+"	50	64	27	14	31	14	22	1	1	1	3	1	1	1	3	3	1	1	1	10	15	14	16	29	18	13	17	c("ENSMUST00000005643", "ENSMUST00000068747", "ENSMUST00000150546", "ENSMUST00000111451", "ENSMUST00000127580", "ENSMUST00000154442", "ENSMUST00000068726", "ENSMUST00000177642")
"ENSMUSG00000005506:E006"	"ENSMUSG00000005506"	"E006"	0.182507947229891	0.0200454706739199	11.3586611315958	0.0228155536498967	0.0406082801903012	0.000278292884051794	0.000175154554866681	0.0321255317405486	0.416713583314532	0.626025788422584	-6.85097250427762	-7.51894801802525	3.69726388825614	4.28442984951969	"chr2"	90954289	90954341	53	"+"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	1	0	1	c("ENSMUST00000127580", "ENSMUST00000177642", "ENSMUST00000154442")
"ENSMUSG00000005506:E007"	"ENSMUSG00000005506"	"E007"	0.652740749875361	0.0208990833756306	7.05520452225511	0.132999519447739	0.19520237162022	0.529219064961805	0.441953680708067	1.03316152271505	0.27746511570429	0.624754536159659	-0.965128879992726	-1.22509874042413	-1.89668751515082	-0.725704443875719	"chr2"	90965092	90965210	119	"+"	4	3	3	7	7	3	5	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	3	0	1	ENSMUST00000133657
"ENSMUSG00000005506:E008"	"ENSMUSG00000005506"	"E008"	0.017446202962191	0.0185870347177745	0.77018463801204	0.942399944227543	NA	0.000236603127638745	0.000167504482403416	0.0641930055482614	0.000139691784051918	0.000155309488149524	-8.08380315536209	-8.58207259757798	-8.84402512865822	-8.69112633066351	"chr2"	90987620	90987664	45	"+"	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000111452
"ENSMUSG00000005506:E009"	"ENSMUSG00000005506"	"E009"	1.7220180281478	0.0585692229061501	6.17374423091314	0.186543242793542	0.254960248746474	1.58784323053358	3.10461357869319	0.862889151553734	1.10992572079908	1.725594123796	0.87982133571928	1.84716656702689	0.363215985828293	0.999846023815064	"chr2"	90987665	90987745	81	"+"	6	0	1	5	5	3	7	0	2	0	1	1	3	1	0	0	1	1	0	1	4	1	2	6	2	2	1	c("ENSMUST00000005643", "ENSMUST00000133657", "ENSMUST00000150546", "ENSMUST00000127580", "ENSMUST00000111452")
"ENSMUSG00000005506:E010"	"ENSMUSG00000005506"	"E010"	1.6148931983002	0.0167393490958201	16.3082096954824	0.00263228641325708	0.00565585864470102	2.64670604310671	3.09595516885605	0.482074594907127	0.415543677357973	0.782797053152143	2.45686966300633	2.68305627307657	-0.214256277301088	0.699381922512187	"chr2"	90987746	90987754	9	"+"	3	0	2	3	4	2	1	0	2	0	2	1	2	1	1	0	2	1	0	1	2	0	0	2	0	2	1	c("ENSMUST00000005643", "ENSMUST00000150546", "ENSMUST00000111455", "ENSMUST00000111452", "ENSMUST00000133657", "ENSMUST00000127580")
"ENSMUSG00000005506:E011"	"ENSMUSG00000005506"	"E011"	2.54128556886909	0.0779592984904768	7.05987113296038	0.132757934444238	0.19520237162022	2.64900089148338	4.42889957502341	1.27552618157136	2.20690498573594	1.71168820621106	1.05435581708649	1.79585577244918	0.790932006214603	0.424327418384855	"chr2"	90987755	90987816	62	"+"	2	0	7	10	6	8	6	0	2	2	2	3	1	0	1	0	2	2	0	2	3	3	8	2	5	2	2	c("ENSMUST00000111455", "ENSMUST00000005643", "ENSMUST00000133657", "ENSMUST00000127580", "ENSMUST00000111452")
"ENSMUSG00000005506:E012"	"ENSMUSG00000005506"	"E012"	0.373190048066942	0.101636059321505	5.78950262836645	0.21542951826528	0.2868928396407	1.05422092209639	0.440717807388908	0.160869784950579	0.275777646286625	0.000228335574718848	2.71221194395488	1.45396181033399	0.777612140873811	-9.46052201563185	"chr2"	90998579	90998579	1	"+"	0	1	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	c("ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E013"	"ENSMUSG00000005506"	"E013"	7.6863083411806	0.0295356343174732	9.96659007742511	0.0409942439875105	0.0676617798686592	8.99430807664233	3.52559735164215	7.35098339725632	9.50458935365973	10.2737283956093	0.291075037415061	-1.06006954520162	0.370687033289976	0.482950670757995	"chr2"	90998580	90998616	37	"+"	44	37	33	22	42	26	21	4	0	1	0	2	1	4	1	4	1	5	2	11	19	17	21	25	10	13	17	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000127580", "ENSMUST00000111452", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000111448", "ENSMUST00000154442", "ENSMUST00000068726", "ENSMUST00000177642", "ENSMUST00000111449")
"ENSMUSG00000005506:E014"	"ENSMUSG00000005506"	"E014"	21.175918948407	0.0125005147509302	0.522862928911593	0.971237443620796	0.980946155399293	22.7439688118746	23.3830440265401	18.1909159363949	19.9938192949534	21.3143751087387	0.32226583940547	0.362244567085719	0.136335901069782	0.228608572832188	"chr2"	90998617	90998767	151	"+"	111	67	66	52	92	85	93	13	8	9	4	11	8	14	3	7	3	9	7	39	42	27	36	29	18	41	47	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111452", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000111448", "ENSMUST00000154442", "ENSMUST00000068726", "ENSMUST00000177642", "ENSMUST00000111449")
