"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SRR52"	"countData.SRR53"	"countData.SRR54"	"countData.SRR55"	"countData.SRR56"	"countData.SRR57"	"countData.SRR58"	"countData.SRR59"	"transcripts"
"ENSMUSG00000029580:E008"	"ENSMUSG00000029580"	"E008"	725.783722064157	0.00473813519330146	0.165537594765311	0.684108527566066	0.820520498785419	"chr5"	142904705	142904765	61	"-"	594	659	358	610	945	1254	786	802	c("ENSMUST00000106216", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000167721", "ENSMUST00000163829")
"ENSMUSG00000029580:E009"	"ENSMUSG00000029580"	"E009"	159.79703754925	0.00548794734473351	3.06225012837302	0.08013063375082	0.196770491163256	"chr5"	142904766	142904782	17	"-"	137	167	93	146	182	254	149	180	c("ENSMUST00000106216", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000167721", "ENSMUST00000165629", "ENSMUST00000163829")
"ENSMUSG00000029580:E010"	"ENSMUSG00000029580"	"E010"	18.5938150375007	0.128853764186317	4.74359094361068	0.0294076272491424	0.0931615672396496	"chr5"	142904783	142904872	90	"-"	13	7	0	13	45	47	24	13	ENSMUST00000165629
"ENSMUSG00000029580:E011"	"ENSMUSG00000029580"	"E011"	10.6802977339267	0.101756587303268	5.12920195023233	0.023526542513429	0.0793781718949028	"chr5"	142904873	142905087	215	"-"	21	14	0	21	9	8	8	7	c("ENSMUST00000165629", "ENSMUST00000164765")
"ENSMUSG00000029580:E012"	"ENSMUSG00000029580"	"E012"	20.3372748696632	0.107006831266431	5.76175488689697	0.0163787053325387	0.0629366917870701	"chr5"	142905088	142905150	63	"-"	36	17	10	36	6	12	20	28	c("ENSMUST00000165629", "ENSMUST00000164765", "ENSMUST00000167386")
"ENSMUSG00000029580:E013"	"ENSMUSG00000029580"	"E013"	19.0881373303357	0.0644388565113596	19.0132369001078	1.29814783271037e-05	0.000185769431232691	"chr5"	142905151	142905236	86	"-"	36	26	7	41	11	19	10	4	c("ENSMUST00000165629", "ENSMUST00000164765")
"ENSMUSG00000029580:E014"	"ENSMUSG00000029580"	"E014"	339.696305282069	0.00227128664848578	0.304121413758395	0.581310126630232	0.744579328862797	"chr5"	142905237	142905278	42	"-"	282	317	192	286	426	483	423	381	c("ENSMUST00000164765", "ENSMUST00000106216", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000165629", "ENSMUST00000163829")
"ENSMUSG00000029580:E015"	"ENSMUSG00000029580"	"E015"	1321.32150552146	0.00416869894980481	1.07857929503567	0.299015594891952	0.502095954903244	"chr5"	142905279	142905428	150	"-"	1128	1215	747	1173	1677	1756	1546	1596	c("ENSMUST00000164765", "ENSMUST00000106216", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000165629")
"ENSMUSG00000029580:E016"	"ENSMUSG00000029580"	"E016"	457.127891730617	0.0053900244698852	4.18751346163236	0.0407227850956876	0.118181509193779	"chr5"	142905429	142905476	48	"-"	337	356	224	377	638	642	567	647	c("ENSMUST00000164765", "ENSMUST00000106216", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000165629", "ENSMUST00000163829")
"ENSMUSG00000029580:E017"	"ENSMUSG00000029580"	"E017"	22.2807072659561	0.168623572414331	17.757567824947	2.50917376612928e-05	0.000339791064936717	"chr5"	142905477	142905563	87	"-"	46	50	29	10	12	4	9	4	ENSMUST00000164765
"ENSMUSG00000029580:E018"	"ENSMUSG00000029580"	"E018"	538.187140556565	0.0111404294893891	12.4064893163844	0.000427844449315955	0.00328806382344669	"chr5"	142905564	142905692	129	"-"	471	379	169	346	848	870	754	687	c("ENSMUST00000164765", "ENSMUST00000106216", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000167721", "ENSMUST00000165629", "ENSMUST00000163829")
"ENSMUSG00000029580:E019"	"ENSMUSG00000029580"	"E019"	1.18942367005504	0.0355147150338486	0.0156751637938441	0.900364825863877	0.943564148316942	"chr5"	142905693	142905821	129	"-"	0	2	0	2	2	2	2	0	ENSMUST00000171419
"ENSMUSG00000029580:E020"	"ENSMUSG00000029580"	"E020"	1.21101919291337	0.0332447501086078	0.56272520501463	0.453164295346189	0.641853865422077	"chr5"	142905849	142905937	89	"-"	2	0	1	2	0	2	2	1	ENSMUST00000106216
"ENSMUSG00000029580:E021"	"ENSMUSG00000029580"	"E021"	429.898982698654	0.0111680845746512	12.2786224173013	0.000458176452977957	0.00345714959974277	"chr5"	142906652	142906672	21	"-"	356	283	149	281	557	784	732	484	c("ENSMUST00000164765", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000167721", "ENSMUST00000165629", "ENSMUST00000163829")
"ENSMUSG00000029580:E022"	"ENSMUSG00000029580"	"E022"	343.240562706681	0.0109372355025302	9.13639254507112	0.00250574669764077	0.0138651317269456	"chr5"	142906673	142906694	22	"-"	292	226	122	243	452	600	580	375	c("ENSMUST00000100497", "ENSMUST00000163829", "ENSMUST00000167386", "ENSMUST00000164765", "ENSMUST00000167721")
"ENSMUSG00000029580:E023"	"ENSMUSG00000029580"	"E023"	239.689892639092	0.0141519050775786	8.42997802508174	0.00369084805017585	0.0190888984631436	"chr5"	142906695	142906702	8	"-"	206	143	85	168	315	408	430	266	c("ENSMUST00000100497", "ENSMUST00000163829", "ENSMUST00000167386", "ENSMUST00000167721")
"ENSMUSG00000029580:E024"	"ENSMUSG00000029580"	"E024"	194.207251163447	0.0163012136394161	12.8782439927253	0.000332424004463323	0.00271754491439473	"chr5"	142906703	142906722	20	"-"	151	97	68	129	261	356	366	218	c("ENSMUST00000100497", "ENSMUST00000163829", "ENSMUST00000167386")
"ENSMUSG00000029580:E025"	"ENSMUSG00000029580"	"E025"	0.344766850136116	0.117541360075496	2.40534234124436	0.120921668566572	NA	"chr5"	142906723	142906725	3	"-"	0	0	0	0	0	0	1	2	c("ENSMUST00000100497", "ENSMUST00000167386")
"ENSMUSG00000029580:E026"	"ENSMUSG00000029580"	"E026"	0.228677749506245	0.113675174301124	1.54339190001517	0.214113632948445	NA	"chr5"	142906726	142906754	29	"-"	0	0	0	0	0	0	1	1	ENSMUST00000100497
"ENSMUSG00000032297:E001"	"ENSMUSG00000032297"	"E001"	0	NA	NA	NA	NA	"chr9"	59577917	59578191	275	"+"	0	0	0	0	0	0	0	0	ENSMUST00000143916
"ENSMUSG00000032297:E002"	"ENSMUSG00000032297"	"E002"	0	NA	NA	NA	NA	"chr9"	59578192	59578336	145	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000118549")
"ENSMUSG00000032297:E003"	"ENSMUSG00000032297"	"E003"	0	NA	NA	NA	NA	"chr9"	59578337	59578639	303	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000118549")
"ENSMUSG00000032297:E004"	"ENSMUSG00000032297"	"E004"	0	NA	NA	NA	NA	"chr9"	59582276	59582358	83	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000118549")
"ENSMUSG00000032297:E005"	"ENSMUSG00000032297"	"E005"	0	NA	NA	NA	NA	"chr9"	59589288	59589338	51	"+"	0	0	0	0	0	0	0	0	ENSMUST00000121266
"ENSMUSG00000032297:E006"	"ENSMUSG00000032297"	"E006"	0	NA	NA	NA	NA	"chr9"	59589339	59589519	181	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E007"	"ENSMUSG00000032297"	"E007"	0	NA	NA	NA	NA	"chr9"	59590635	59590683	49	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000118164", "ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266")
"ENSMUSG00000032297:E008"	"ENSMUSG00000032297"	"E008"	0	NA	NA	NA	NA	"chr9"	59602577	59602657	81	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E009"	"ENSMUSG00000032297"	"E009"	0	NA	NA	NA	NA	"chr9"	59602658	59602705	48	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000146503")
"ENSMUSG00000032297:E010"	"ENSMUSG00000032297"	"E010"	0	NA	NA	NA	NA	"chr9"	59602800	59602879	80	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000146503")
"ENSMUSG00000032297:E011"	"ENSMUSG00000032297"	"E011"	0	NA	NA	NA	NA	"chr9"	59602995	59603138	144	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000146503")
"ENSMUSG00000032297:E012"	"ENSMUSG00000032297"	"E012"	0	NA	NA	NA	NA	"chr9"	59603235	59603367	133	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000146503")
"ENSMUSG00000032297:E013"	"ENSMUSG00000032297"	"E013"	0	NA	NA	NA	NA	"chr9"	59603368	59603411	44	"+"	0	0	0	0	0	0	0	0	ENSMUST00000146503
"ENSMUSG00000032297:E014"	"ENSMUSG00000032297"	"E014"	0	NA	NA	NA	NA	"chr9"	59603448	59603597	150	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E015"	"ENSMUSG00000032297"	"E015"	0	NA	NA	NA	NA	"chr9"	59603808	59603870	63	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000118549")
"ENSMUSG00000032297:E016"	"ENSMUSG00000032297"	"E016"	0	NA	NA	NA	NA	"chr9"	59604033	59604129	97	"+"	0	0	0	0	0	0	0	0	ENSMUST00000129728
"ENSMUSG00000032297:E017"	"ENSMUSG00000032297"	"E017"	0	NA	NA	NA	NA	"chr9"	59604130	59604132	3	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000118549", "ENSMUST00000129357", "ENSMUST00000121266")
"ENSMUSG00000032297:E018"	"ENSMUSG00000032297"	"E018"	0	NA	NA	NA	NA	"chr9"	59604133	59604210	78	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000129357", "ENSMUST00000118164")
"ENSMUSG00000032297:E019"	"ENSMUSG00000032297"	"E019"	0	NA	NA	NA	NA	"chr9"	59604300	59604443	144	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000129357", "ENSMUST00000118164")
"ENSMUSG00000032297:E020"	"ENSMUSG00000032297"	"E020"	0	NA	NA	NA	NA	"chr9"	59604957	59605112	156	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000129357", "ENSMUST00000118164")
"ENSMUSG00000032297:E021"	"ENSMUSG00000032297"	"E021"	0.112588648876375	16	-1.02797770296092e-11	1	NA	"chr9"	59605980	59605988	9	"+"	0	0	0	0	0	0	1	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E022"	"ENSMUSG00000032297"	"E022"	0.112588648876375	16	-1.02797770296092e-11	1	NA	"chr9"	59605989	59606101	113	"+"	0	0	0	0	0	0	1	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000129357", "ENSMUST00000118164")
"ENSMUSG00000032297:E023"	"ENSMUSG00000032297"	"E023"	0	NA	NA	NA	NA	"chr9"	59606102	59606318	217	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E024"	"ENSMUSG00000032297"	"E024"	0	NA	NA	NA	NA	"chr9"	59606319	59607291	973	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000121266")
"ENSMUSG00000032297:E025"	"ENSMUSG00000032297"	"E025"	0	NA	NA	NA	NA	"chr9"	59607292	59607292	1	"+"	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000118549")
"ENSMUSG00000034120:E001"	"ENSMUSG00000034120"	"E001"	0	NA	NA	NA	NA	"chr11"	116849901	116849903	3	"-"	0	0	0	0	0	0	0	0	ENSMUST00000092404
"ENSMUSG00000034120:E002"	"ENSMUSG00000034120"	"E002"	0	NA	NA	NA	NA	"chr11"	116849904	116849905	2	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E003"	"ENSMUSG00000034120"	"E003"	1.9355292568645	0.0557861803679329	6.05721447703252	0.0138495967693793	0.0548941168393615	"chr11"	116849906	116850043	138	"-"	2	2	2	5	1	0	0	3	c("ENSMUST00000176834", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E004"	"ENSMUSG00000034120"	"E004"	0	NA	NA	NA	NA	"chr11"	116850044	116850053	10	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000176834", "ENSMUST00000136914", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E005"	"ENSMUSG00000034120"	"E005"	0	NA	NA	NA	NA	"chr11"	116850054	116850107	54	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000190993", "ENSMUST00000176834", "ENSMUST00000136914", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E006"	"ENSMUSG00000034120"	"E006"	38.8692056683297	0.00527670393950578	8.4484483758807	0.00365355015344132	0.0190888984631436	"chr11"	116850108	116850353	246	"-"	40	35	26	51	42	50	42	30	c("ENSMUST00000092404", "ENSMUST00000138484", "ENSMUST00000136914", "ENSMUST00000176834", "ENSMUST00000177429", "ENSMUST00000190993")
"ENSMUSG00000034120:E007"	"ENSMUSG00000034120"	"E007"	19.145402058517	0.0352121246269438	3.57453099411325	0.0586720146608037	0.15810964989762	"chr11"	116850354	116850855	502	"-"	17	15	17	28	11	21	22	23	ENSMUST00000092404
"ENSMUSG00000034120:E008"	"ENSMUSG00000034120"	"E008"	103.243082217941	0.0109310855118415	3.409622615655	0.0648172681940215	0.170247887977968	"chr11"	116850856	116850961	106	"-"	97	87	53	139	121	113	138	100	c("ENSMUST00000092404", "ENSMUST00000138484", "ENSMUST00000136914", "ENSMUST00000176834", "ENSMUST00000177429", "ENSMUST00000190993")
"ENSMUSG00000034120:E009"	"ENSMUSG00000034120"	"E009"	26.146429440067	0.0521859812997422	10.3359753031748	0.00130462169972256	0.00845965633413848	"chr11"	116850962	116851490	529	"-"	42	19	28	34	13	31	21	19	ENSMUST00000138484
"ENSMUSG00000034120:E010"	"ENSMUSG00000034120"	"E010"	0.886066855285238	0.0494008962144592	0.900328156224063	0.342693735650693	0.541497928000508	"chr11"	116851491	116851571	81	"-"	2	1	1	0	0	2	1	0	c("ENSMUST00000177429", "ENSMUST00000138484")
"ENSMUSG00000034120:E011"	"ENSMUSG00000034120"	"E011"	0.797241377652283	0.0495191320965257	1.78928361510653	0.181013471656218	0.347780512672827	"chr11"	116851572	116851647	76	"-"	1	2	1	0	0	1	1	0	ENSMUST00000138484
"ENSMUSG00000034120:E012"	"ENSMUSG00000034120"	"E012"	10.8076556841707	0.088807834098521	2.07266178461956	0.149959597728754	0.303576746621624	"chr11"	116851648	116851751	104	"-"	6	14	7	18	6	20	12	5	c("ENSMUST00000190993", "ENSMUST00000136914", "ENSMUST00000138484")
"ENSMUSG00000034120:E013"	"ENSMUSG00000034120"	"E013"	16.0899524991094	0.00560737288176131	6.2130665733862	0.0126810769669828	0.0510936596242509	"chr11"	116851752	116852020	269	"-"	18	20	12	15	13	19	19	13	ENSMUST00000138484
"ENSMUSG00000034120:E014"	"ENSMUSG00000034120"	"E014"	147.776871382013	0.00205997275737978	3.20032213818689	0.0736237670413518	0.186745961572937	"chr11"	116852021	116852086	66	"-"	138	127	83	156	205	172	191	139	c("ENSMUST00000190993", "ENSMUST00000176834", "ENSMUST00000136914", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E015"	"ENSMUSG00000034120"	"E015"	294.602851801277	0.00226717375025455	0.659454214556177	0.416752692192525	0.604728556852789	"chr11"	116852087	116852219	133	"-"	244	285	166	261	404	350	410	292	c("ENSMUST00000190993", "ENSMUST00000136914", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E016"	"ENSMUSG00000034120"	"E016"	145.033927606083	0.00947621444031314	1.50689334475356	0.219613747069291	0.403273031122814	"chr11"	116852220	116852331	112	"-"	128	136	63	103	234	160	201	171	c("ENSMUST00000190993", "ENSMUST00000136914", "ENSMUST00000092404")
"ENSMUSG00000034120:E017"	"ENSMUSG00000034120"	"E017"	286.644683425796	0.00594072922567203	21.8932551587467	2.88245272532738e-06	4.60083800388794e-05	"chr11"	116852568	116853072	505	"-"	237	216	123	175	415	390	468	363	c("ENSMUST00000190993", "ENSMUST00000136914", "ENSMUST00000092404")
"ENSMUSG00000034120:E018"	"ENSMUSG00000034120"	"E018"	15.5812252185001	0.0207671341661462	8.9564709159217	0.00276488479979722	0.0147106050245621	"chr11"	116853073	116853094	22	"-"	8	10	5	8	21	30	20	30	ENSMUST00000092404
"ENSMUSG00000034818:E001"	"ENSMUSG00000034818"	"E001"	0	NA	NA	NA	NA	"chr10"	81459227	81459227	1	"-"	0	0	0	0	0	0	0	0	ENSMUST00000118763
"ENSMUSG00000034818:E002"	"ENSMUSG00000034818"	"E002"	1.97455786748712	0.158255876655873	0.0167112519273687	0.897142420321144	0.942567352995632	"chr10"	81459228	81460929	1702	"-"	0	4	1	0	5	4	1	1	c("ENSMUST00000118763", "ENSMUST00000119060")
"ENSMUSG00000034818:E003"	"ENSMUSG00000034818"	"E003"	1.50715554050441	0.0330551738582706	0.636778912679986	0.424879612073031	0.612239718785791	"chr10"	81460930	81461547	618	"-"	1	3	1	0	2	2	2	1	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120856")
"ENSMUSG00000034818:E004"	"ENSMUSG00000034818"	"E004"	0.747826234902763	0.366748019783986	5.50914889669848	0.0189172502243314	0.0700951682419421	"chr10"	81461548	81462341	794	"-"	3	1	0	1	0	0	0	1	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E005"	"ENSMUSG00000034818"	"E005"	0.230188194885224	0.124164400985029	1.11191168908184	0.291666767012778	NA	"chr10"	81462669	81462771	103	"-"	0	0	0	0	1	0	1	0	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E006"	"ENSMUSG00000034818"	"E006"	0.23368864663872	0.124164400513562	1.11191168937604	0.29166676694894	NA	"chr10"	81464340	81464420	81	"-"	0	0	0	0	1	0	0	1	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E007"	"ENSMUSG00000034818"	"E007"	0	NA	NA	NA	NA	"chr10"	81465967	81466029	63	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E008"	"ENSMUSG00000034818"	"E008"	0.34977774726859	0.122656127438718	1.83090434439446	0.17602076617744	NA	"chr10"	81466925	81467014	90	"-"	0	0	0	0	1	0	0	2	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E009"	"ENSMUSG00000034818"	"E009"	0.11759954600885	0.206003099514759	0.365981987715578	0.54520261688461	NA	"chr10"	81467015	81467071	57	"-"	0	0	0	0	1	0	0	0	c("ENSMUST00000145375", "ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E010"	"ENSMUSG00000034818"	"E010"	0.577352263205586	0.0846620226129735	0.2881636504761	0.591399716415239	NA	"chr10"	81467156	81467297	142	"-"	0	0	0	1	1	0	2	1	c("ENSMUST00000145375", "ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E011"	"ENSMUSG00000034818"	"E011"	0	NA	NA	NA	NA	"chr10"	81467507	81467758	252	"-"	0	0	0	0	0	0	0	0	ENSMUST00000141207
"ENSMUSG00000034818:E012"	"ENSMUSG00000034818"	"E012"	0.253286698382725	0.134182986901637	0.257069863885199	0.612140381843762	NA	"chr10"	81467759	81467984	226	"-"	0	1	0	0	0	0	1	0	c("ENSMUST00000141207", "ENSMUST00000128494")
"ENSMUSG00000034818:E013"	"ENSMUSG00000034818"	"E013"	0.2214283724517	0.142253194157292	1.1376709729135	0.286145001071266	NA	"chr10"	81467985	81468131	147	"-"	0	0	0	0	0	1	0	1	c("ENSMUST00000128494", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000118763", "ENSMUST00000120856", "ENSMUST00000141207", "ENSMUST00000145375")
"ENSMUSG00000034818:E014"	"ENSMUSG00000034818"	"E014"	0	NA	NA	NA	NA	"chr10"	81469444	81469444	1	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000128494", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000118763", "ENSMUST00000120856", "ENSMUST00000141207", "ENSMUST00000145375")
"ENSMUSG00000034818:E015"	"ENSMUSG00000034818"	"E015"	0	NA	NA	NA	NA	"chr10"	81469445	81469523	79	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000128494", "ENSMUST00000147524", "ENSMUST00000145375", "ENSMUST00000120508", "ENSMUST00000118763", "ENSMUST00000120856", "ENSMUST00000141207", "ENSMUST00000119060")
"ENSMUSG00000034818:E016"	"ENSMUSG00000034818"	"E016"	0.112588648876375	0.218962153496449	0.380521208135967	0.537324426521553	NA	"chr10"	81470629	81470757	129	"-"	0	0	0	0	0	0	1	0	c("ENSMUST00000147524", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000118763", "ENSMUST00000120856", "ENSMUST00000141207", "ENSMUST00000145375")
"ENSMUSG00000034818:E017"	"ENSMUSG00000034818"	"E017"	0	NA	NA	NA	NA	"chr10"	81470758	81470807	50	"-"	0	0	0	0	0	0	0	0	ENSMUST00000145375
"ENSMUSG00000034818:E018"	"ENSMUSG00000034818"	"E018"	0	NA	NA	NA	NA	"chr10"	81471306	81471308	3	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000141207", "ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000147524")
"ENSMUSG00000034818:E019"	"ENSMUSG00000034818"	"E019"	0	NA	NA	NA	NA	"chr10"	81471309	81471357	49	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000147524", "ENSMUST00000118763", "ENSMUST00000120508", "ENSMUST00000120856", "ENSMUST00000141207", "ENSMUST00000119060")
"ENSMUSG00000034818:E020"	"ENSMUSG00000034818"	"E020"	0	NA	NA	NA	NA	"chr10"	81472821	81473002	182	"-"	0	0	0	0	0	0	0	0	ENSMUST00000147524
"ENSMUSG00000034818:E021"	"ENSMUSG00000034818"	"E021"	0	NA	NA	NA	NA	"chr10"	81473020	81473127	108	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000119060", "ENSMUST00000120856")
"ENSMUSG00000034818:E022"	"ENSMUSG00000034818"	"E022"	0	NA	NA	NA	NA	"chr10"	81473128	81473131	4	"-"	0	0	0	0	0	0	0	0	ENSMUST00000120856
"ENSMUSG00000034818:E023"	"ENSMUSG00000034818"	"E023"	0	NA	NA	NA	NA	"chr10"	81473320	81473378	59	"-"	0	0	0	0	0	0	0	0	ENSMUST00000141207
"ENSMUSG00000034818:E024"	"ENSMUSG00000034818"	"E024"	0.11608910062987	0.218962152808042	0.380521208982202	0.537324426069091	NA	"chr10"	81473449	81474844	1396	"-"	0	0	0	0	0	0	0	1	ENSMUST00000120856
"ENSMUSG00000034818:E025"	"ENSMUSG00000034818"	"E025"	0	NA	NA	NA	NA	"chr10"	81476869	81476951	83	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000118763", "ENSMUST00000120508", "ENSMUST00000128494")
"ENSMUSG00000034818:E026"	"ENSMUSG00000034818"	"E026"	0.112588648876375	0.218962153496449	0.380521208135967	0.537324426521553	NA	"chr10"	81482461	81482672	212	"-"	0	0	0	0	0	0	1	0	c("ENSMUST00000118763", "ENSMUST00000120508", "ENSMUST00000128494")
"ENSMUSG00000034818:E027"	"ENSMUSG00000034818"	"E027"	0	NA	NA	NA	NA	"chr10"	81482673	81482684	12	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000118763", "ENSMUST00000120508")
"ENSMUSG00000034818:E028"	"ENSMUSG00000034818"	"E028"	0	NA	NA	NA	NA	"chr10"	81482685	81482709	25	"-"	0	0	0	0	0	0	0	0	ENSMUST00000118763
"ENSMUSG00000036109:E001"	"ENSMUSG00000036109"	"E001"	2.02166312432673	0.5732801644767	0.121749613401093	0.727144585636505	0.835914135842519	"chrX"	51117269	51120079	2811	"-"	5	1	0	2	2	1	4	2	ENSMUST00000114875
"ENSMUSG00000036109:E002"	"ENSMUSG00000036109"	"E002"	0	NA	NA	NA	NA	"chrX"	51120080	51120451	372	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000114875", "ENSMUST00000041495", "ENSMUST00000114876")
"ENSMUSG00000036109:E003"	"ENSMUSG00000036109"	"E003"	0	NA	NA	NA	NA	"chrX"	51120452	51120488	37	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000114876", "ENSMUST00000041495", "ENSMUST00000150014", "ENSMUST00000114875")
"ENSMUSG00000036109:E004"	"ENSMUSG00000036109"	"E004"	0	NA	NA	NA	NA	"chrX"	51120489	51120884	396	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000041495", "ENSMUST00000136404", "ENSMUST00000114875", "ENSMUST00000150014", "ENSMUST00000114876")
"ENSMUSG00000036109:E005"	"ENSMUSG00000036109"	"E005"	0	NA	NA	NA	NA	"chrX"	51120885	51121005	121	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000136404", "ENSMUST00000114876", "ENSMUST00000150014", "ENSMUST00000148116", "ENSMUST00000114875", "ENSMUST00000041495")
