"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SRR33"	"countData.SRR34"	"countData.SRR35"	"countData.SRR36"	"countData.SRR37"	"countData.SRR38"	"countData.SRR39"	"countData.SRR52"	"countData.SRR53"	"countData.SRR54"	"countData.SRR55"	"transcripts"
"ENSMUSG00000028645:E011"	"ENSMUSG00000028645"	"E011"	120.229901334793	0.00444774162503917	7.57732107816565	0.00591072188664455	0.0227790128092994	"chr4"	119132573	119132683	111	"+"	374	218	202	171	202	269	326	31	34	22	20	c("ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E012"	"ENSMUSG00000028645"	"E012"	305.980945100915	0.00832348028836377	0.542589495773797	0.461361532385559	0.655346415792808	"chr4"	119133097	119133259	163	"+"	985	746	607	398	433	647	783	68	59	47	43	ENSMUST00000030398
"ENSMUSG00000028645:E013"	"ENSMUSG00000028645"	"E013"	178.62897628885	0.00765304209010536	3.22846145067027	0.0723686486764365	0.174322997005118	"chr4"	119133352	119133539	188	"+"	585	470	294	254	279	313	418	39	38	34	29	c("ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E014"	"ENSMUSG00000028645"	"E014"	113.635872954169	0.0138068068491867	0.266252615479317	0.605856699783465	0.76934329278159	"chr4"	119133855	119133959	105	"+"	413	263	229	182	181	209	268	36	19	6	12	c("ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E015"	"ENSMUSG00000028645"	"E015"	97.4047024255486	0.0149949581047504	0.447555979846101	0.503497871367371	0.689214299330745	"chr4"	119134369	119134470	102	"+"	314	263	161	143	160	202	205	33	19	5	16	c("ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E016"	"ENSMUSG00000028645"	"E016"	195.437856629867	0.00678540068904401	1.87769528951824	0.170596324471084	0.336149338313518	"chr4"	119135729	119135932	204	"+"	649	358	336	361	374	448	514	30	25	25	36	c("ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E017"	"ENSMUSG00000028645"	"E017"	242.336509517932	0.0032358097623024	15.3337296085335	9.00934781673087e-05	0.000571352310909135	"chr4"	119136246	119136446	201	"+"	881	517	440	458	411	525	610	31	20	27	38	c("ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E018"	"ENSMUSG00000028645"	"E018"	909.264083702611	0.00439906706231617	1.61213521080236	0.204191916837591	0.381716978864303	"chr4"	119136447	119137330	884	"+"	2805	1929	1634	1476	1516	1948	2373	173	131	144	204	ENSMUST00000030398
"ENSMUSG00000029019:E001"	"ENSMUSG00000029019"	"E001"	679.671116931922	0.00514136899701317	0.00166653379210402	0.967436842540744	0.993344732063167	"chr4"	147985788	147986101	314	"+"	556	226	253	244	281	351	362	1091	534	376	1137	ENSMUST00000103231
"ENSMUSG00000029019:E002"	"ENSMUSG00000029019"	"E002"	737.229023631603	0.00484714992483196	1.7567685679123	0.185028086718467	0.356534890176738	"chr4"	147986296	147986518	223	"+"	492	217	287	293	352	431	474	1141	569	398	1271	ENSMUST00000103231
"ENSMUSG00000029019:E003"	"ENSMUSG00000029019"	"E003"	218.218323105171	0.00216719488434321	10.2233076748309	0.00138676926086538	0.00625920179904102	"chr4"	147986962	147987205	244	"+"	137	45	77	80	75	113	92	354	169	134	383	ENSMUST00000103231
"ENSMUSG00000029580:E001"	"ENSMUSG00000029580"	"E001"	4379.22320246642	0.013731203850026	0.536490961896789	0.463890634964373	0.655920877481079	"chr5"	142903115	142903500	386	"-"	6981	5155	8028	6556	7080	8415	8362	2202	1988	1279	2417	ENSMUST00000100497
"ENSMUSG00000029580:E002"	"ENSMUSG00000029580"	"E002"	3482.57190318028	0.0079391041438735	29.7814874342066	4.83587770218393e-08	4.98991440788333e-07	"chr5"	142903501	142903941	441	"-"	6386	4871	5116	3625	3746	5404	5164	2341	2077	1324	2454	c("ENSMUST00000100497", "ENSMUST00000167721")
"ENSMUSG00000029580:E003"	"ENSMUSG00000029580"	"E003"	758.189395692071	0.00827679547454352	0.31008558152439	0.57762767385229	0.755591291383805	"chr5"	142904067	142904248	182	"-"	1892	937	1241	848	953	1505	1239	502	405	202	379	c("ENSMUST00000100497", "ENSMUST00000167721")
"ENSMUSG00000029580:E004"	"ENSMUSG00000029580"	"E004"	42.9178507065542	0.0656280715584513	2.04427862758985	0.152779389981237	0.311148269839836	"chr5"	142904344	142904350	7	"-"	174	34	65	42	59	155	67	17	11	12	18	c("ENSMUST00000100497", "ENSMUST00000167721")
"ENSMUSG00000029580:E005"	"ENSMUSG00000029580"	"E005"	350.492571237354	0.00551799258252971	3.4871607475917	0.0618465722685569	0.15570418445501	"chr5"	142904351	142904394	44	"-"	801	395	532	385	493	633	607	224	187	98	224	c("ENSMUST00000100497", "ENSMUST00000171419", "ENSMUST00000167721")
"ENSMUSG00000029580:E006"	"ENSMUSG00000029580"	"E006"	3826.81505303402	0.00328158297495765	31.1172620950273	2.4290163535929e-08	2.589228070532e-07	"chr5"	142904395	142904671	277	"-"	8009	4211	7118	4222	4161	6302	6186	2270	2429	1323	2319	c("ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000167721")
"ENSMUSG00000029580:E007"	"ENSMUSG00000029580"	"E007"	1690.47136689021	0.00886721532353247	2.3449095172416	0.125692859686314	0.269111635482236	"chr5"	142904672	142904704	33	"-"	3663	1648	3781	1941	1833	2974	2933	885	982	569	937	c("ENSMUST00000100497", "ENSMUST00000163829", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000167721")
"ENSMUSG00000029580:E008"	"ENSMUSG00000029580"	"E008"	1279.70034803604	0.00598871447604556	2.28378322704236	0.130732632688669	0.275197684777408	"chr5"	142904705	142904765	61	"-"	3052	1339	2797	1593	1583	2512	2476	594	659	358	610	c("ENSMUST00000106216", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000167721", "ENSMUST00000163829")
"ENSMUSG00000029580:E009"	"ENSMUSG00000029580"	"E009"	386.276266488859	0.0202900002965734	8.55000303782811	0.00345521650143954	0.0143063096464563	"chr5"	142904766	142904782	17	"-"	979	307	859	573	593	908	860	137	167	93	146	c("ENSMUST00000106216", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000167721", "ENSMUST00000165629", "ENSMUST00000163829")
"ENSMUSG00000029580:E010"	"ENSMUSG00000029580"	"E010"	27.4338100807252	0.0037916548605769	13.3728294187597	0.000255295918237785	0.00142114727819034	"chr5"	142904783	142904872	90	"-"	60	38	64	40	45	64	70	13	7	0	13	ENSMUST00000165629
"ENSMUSG00000029580:E011"	"ENSMUSG00000029580"	"E011"	36.2072393325276	0.0336024388722465	2.83050996744146	0.0924889858568271	0.208738550498748	"chr5"	142904873	142905087	215	"-"	126	52	65	48	43	63	78	21	14	0	21	c("ENSMUST00000165629", "ENSMUST00000164765")
"ENSMUSG00000029580:E012"	"ENSMUSG00000029580"	"E012"	51.2488077366855	0.0266686365806663	0.0119177744160197	0.913068796998713	0.977451853197341	"chr5"	142905088	142905150	63	"-"	107	65	68	65	86	78	125	36	17	10	36	c("ENSMUST00000165629", "ENSMUST00000164765", "ENSMUST00000167386")
"ENSMUSG00000029580:E013"	"ENSMUSG00000029580"	"E013"	44.9396031750739	0.0125196063524913	6.36102157562954	0.0116654359378623	0.0411576296117535	"chr5"	142905151	142905236	86	"-"	79	61	69	44	49	61	84	36	26	7	41	c("ENSMUST00000165629", "ENSMUST00000164765")
"ENSMUSG00000029580:E014"	"ENSMUSG00000029580"	"E014"	743.472885844999	0.0060185957843139	22.6665685739284	1.9269144026918e-06	1.55707115443321e-05	"chr5"	142905237	142905278	42	"-"	1462	902	1684	974	1188	1719	1537	282	317	192	286	c("ENSMUST00000164765", "ENSMUST00000106216", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000165629", "ENSMUST00000163829")
"ENSMUSG00000029580:E015"	"ENSMUSG00000029580"	"E015"	2393.9758585653	0.0025986009642842	2.01966346382341	0.155273551429216	0.314947567878692	"chr5"	142905279	142905428	150	"-"	4860	2917	4985	2801	3314	4731	4373	1128	1215	747	1173	c("ENSMUST00000164765", "ENSMUST00000106216", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000165629")
"ENSMUSG00000029580:E016"	"ENSMUSG00000029580"	"E016"	693.512115060587	0.00565186472467231	0.0245989862593774	0.875370443343747	0.95339259155482	"chr5"	142905429	142905476	48	"-"	1677	867	1441	733	817	1208	1243	337	356	224	377	c("ENSMUST00000164765", "ENSMUST00000106216", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000165629", "ENSMUST00000163829")
"ENSMUSG00000029580:E017"	"ENSMUSG00000029580"	"E017"	35.6810889201039	0.102096387476115	22.3778822377135	2.23938142705431e-06	1.75301577336595e-05	"chr5"	142905477	142905563	87	"-"	49	24	24	13	9	30	35	46	50	29	10	ENSMUST00000164765
"ENSMUSG00000029580:E018"	"ENSMUSG00000029580"	"E018"	1308.96248158996	0.00828108894069885	100.126682273562	1.42954624735041e-23	3.25546668146615e-22	"chr5"	142905564	142905692	129	"-"	3684	2314	2869	1930	2045	2904	2675	471	379	169	346	c("ENSMUST00000164765", "ENSMUST00000106216", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000167721", "ENSMUST00000165629", "ENSMUST00000163829")
"ENSMUSG00000029580:E019"	"ENSMUSG00000029580"	"E019"	3.96033513153063	0.073551276173185	2.32149655087125	0.127597213375742	0.272026399579774	"chr5"	142905693	142905821	129	"-"	6	13	5	4	5	8	14	0	2	0	2	ENSMUST00000171419
"ENSMUSG00000029580:E020"	"ENSMUSG00000029580"	"E020"	2.22856522824146	0.144667027248954	0.422264630460859	0.515809195334239	0.695958927450222	"chr5"	142905849	142905937	89	"-"	2	7	5	2	1	0	4	2	0	1	2	ENSMUST00000106216
"ENSMUSG00000029580:E021"	"ENSMUSG00000029580"	"E021"	720.026222482975	0.00588844085649583	23.4036982325778	1.31325821636972e-06	1.07859404328071e-05	"chr5"	142906652	142906672	21	"-"	1787	1106	1244	1043	1050	1540	1388	356	283	149	281	c("ENSMUST00000164765", "ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000167721", "ENSMUST00000165629", "ENSMUST00000163829")
"ENSMUSG00000029580:E022"	"ENSMUSG00000029580"	"E022"	599.434286626281	0.00485598722667258	27.6071105896509	1.48631375554761e-07	1.35389671187155e-06	"chr5"	142906673	142906694	22	"-"	1486	876	1041	879	883	1306	1202	292	226	122	243	c("ENSMUST00000100497", "ENSMUST00000163829", "ENSMUST00000167386", "ENSMUST00000164765", "ENSMUST00000167721")
"ENSMUSG00000029580:E023"	"ENSMUSG00000029580"	"E023"	405.120324767391	0.00619122059023078	19.4801538554349	1.01650349292568e-05	7.1727922528981e-05	"chr5"	142906695	142906702	8	"-"	954	579	681	610	614	888	843	206	143	85	168	c("ENSMUST00000100497", "ENSMUST00000163829", "ENSMUST00000167386", "ENSMUST00000167721")
"ENSMUSG00000029580:E024"	"ENSMUSG00000029580"	"E024"	329.595867110416	0.00775016151003441	27.6600206176023	1.44620947811406e-07	1.34176101580583e-06	"chr5"	142906703	142906722	20	"-"	816	491	553	527	507	737	712	151	97	68	129	c("ENSMUST00000100497", "ENSMUST00000163829", "ENSMUST00000167386")
"ENSMUSG00000029580:E025"	"ENSMUSG00000029580"	"E025"	0.180717161705067	0.0936354121650906	0.595765708446805	0.440198175969965	NA	"chr5"	142906723	142906725	3	"-"	0	0	1	1	0	0	1	0	0	0	0	c("ENSMUST00000100497", "ENSMUST00000167386")
"ENSMUSG00000029580:E026"	"ENSMUSG00000029580"	"E026"	0.180717161705067	0.0936354121650906	0.595765708446805	0.440198175969965	NA	"chr5"	142906726	142906754	29	"-"	0	0	1	1	0	0	1	0	0	0	0	ENSMUST00000100497
"ENSMUSG00000032297:E001"	"ENSMUSG00000032297"	"E001"	0	NA	NA	NA	NA	"chr9"	59577917	59578191	275	"+"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000143916
"ENSMUSG00000032297:E002"	"ENSMUSG00000032297"	"E002"	0	NA	NA	NA	NA	"chr9"	59578192	59578336	145	"+"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000118549")
"ENSMUSG00000032297:E003"	"ENSMUSG00000032297"	"E003"	0.0637969592919596	0.459131029185626	0.653462519034594	0.418877452146026	NA	"chr9"	59578337	59578639	303	"+"	0	0	1	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000118549")
"ENSMUSG00000032297:E004"	"ENSMUSG00000032297"	"E004"	0	NA	NA	NA	NA	"chr9"	59582276	59582358	83	"+"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000118549")
"ENSMUSG00000032297:E005"	"ENSMUSG00000032297"	"E005"	0	NA	NA	NA	NA	"chr9"	59589288	59589338	51	"+"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000121266
"ENSMUSG00000032297:E006"	"ENSMUSG00000032297"	"E006"	0	NA	NA	NA	NA	"chr9"	59589339	59589519	181	"+"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E007"	"ENSMUSG00000032297"	"E007"	0	NA	NA	NA	NA	"chr9"	59590635	59590683	49	"+"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000118164", "ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266")
"ENSMUSG00000032297:E008"	"ENSMUSG00000032297"	"E008"	0.133088922426156	0.193883361724003	0.374448781048951	0.540589231665535	NA	"chr9"	59602577	59602657	81	"+"	0	0	1	1	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E009"	"ENSMUSG00000032297"	"E009"	0.0637969592919596	0.459131029185626	0.653462519034594	0.418877452146026	NA	"chr9"	59602658	59602705	48	"+"	0	0	1	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000146503")
"ENSMUSG00000032297:E010"	"ENSMUSG00000032297"	"E010"	0	NA	NA	NA	NA	"chr9"	59602800	59602879	80	"+"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000146503")
"ENSMUSG00000032297:E011"	"ENSMUSG00000032297"	"E011"	0	NA	NA	NA	NA	"chr9"	59602995	59603138	144	"+"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000146503")
"ENSMUSG00000032297:E012"	"ENSMUSG00000032297"	"E012"	0	NA	NA	NA	NA	"chr9"	59603235	59603367	133	"+"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000146503")
"ENSMUSG00000032297:E013"	"ENSMUSG00000032297"	"E013"	0	NA	NA	NA	NA	"chr9"	59603368	59603411	44	"+"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000146503
"ENSMUSG00000032297:E014"	"ENSMUSG00000032297"	"E014"	0.114905752533311	0.207327888636646	0.369372656317221	0.543346422897074	NA	"chr9"	59603448	59603597	150	"+"	0	0	1	0	0	1	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E015"	"ENSMUSG00000032297"	"E015"	0	NA	NA	NA	NA	"chr9"	59603808	59603870	63	"+"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000118549")
"ENSMUSG00000032297:E016"	"ENSMUSG00000032297"	"E016"	0	NA	NA	NA	NA	"chr9"	59604033	59604129	97	"+"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000129728
"ENSMUSG00000032297:E017"	"ENSMUSG00000032297"	"E017"	0.0511087932413517	0.555062125607069	0.62489836625819	0.429232825348533	NA	"chr9"	59604130	59604132	3	"+"	0	0	0	0	0	1	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000118549", "ENSMUST00000129357", "ENSMUST00000121266")
"ENSMUSG00000032297:E018"	"ENSMUSG00000032297"	"E018"	0.0511087932413517	0.555062125607069	0.62489836625819	0.429232825348533	NA	"chr9"	59604133	59604210	78	"+"	0	0	0	0	0	1	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000129357", "ENSMUST00000118164")
"ENSMUSG00000032297:E019"	"ENSMUSG00000032297"	"E019"	0	NA	NA	NA	NA	"chr9"	59604300	59604443	144	"+"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000129357", "ENSMUST00000118164")
"ENSMUSG00000032297:E020"	"ENSMUSG00000032297"	"E020"	0.0692919631341964	0.499938914061874	0.640650716369134	0.42347526155252	NA	"chr9"	59604957	59605112	156	"+"	0	0	0	1	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000129357", "ENSMUST00000118164")
"ENSMUSG00000032297:E021"	"ENSMUSG00000032297"	"E021"	0	NA	NA	NA	NA	"chr9"	59605980	59605988	9	"+"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E022"	"ENSMUSG00000032297"	"E022"	0	NA	NA	NA	NA	"chr9"	59605989	59606101	113	"+"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000121266", "ENSMUST00000034840", "ENSMUST00000129728", "ENSMUST00000129357", "ENSMUST00000118164")
"ENSMUSG00000032297:E023"	"ENSMUSG00000032297"	"E023"	0.0637969592919596	0.459131029185626	0.653462519034594	0.418877452146026	NA	"chr9"	59606102	59606318	217	"+"	0	0	1	0	0	0	0	0	0	0	0	c("ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000034840", "ENSMUST00000129357", "ENSMUST00000118164", "ENSMUST00000121266")
"ENSMUSG00000032297:E024"	"ENSMUSG00000032297"	"E024"	0.584246121728384	0.0789858422454748	0.000483907478102452	0.98244963298095	0.998834056371096	"chr9"	59606319	59607291	973	"+"	0	1	2	4	0	2	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000118549", "ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000121266")
"ENSMUSG00000032297:E025"	"ENSMUSG00000032297"	"E025"	0	NA	NA	NA	NA	"chr9"	59607292	59607292	1	"+"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000034840", "ENSMUST00000143916", "ENSMUST00000129357", "ENSMUST00000118549")
"ENSMUSG00000034120:E001"	"ENSMUSG00000034120"	"E001"	0	NA	NA	NA	NA	"chr11"	116849901	116849903	3	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000092404
"ENSMUSG00000034120:E002"	"ENSMUSG00000034120"	"E002"	0	NA	NA	NA	NA	"chr11"	116849904	116849905	2	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E003"	"ENSMUSG00000034120"	"E003"	3.14703291191997	0.127917907919113	4.30597329156998	0.037978757383911	0.106895266569323	"chr11"	116849906	116850043	138	"-"	2	1	3	0	8	3	3	2	2	2	5	c("ENSMUST00000176834", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E004"	"ENSMUSG00000034120"	"E004"	0.204860682708895	0.192362006249915	0.726901868184711	0.393889260585101	NA	"chr11"	116850044	116850053	10	"-"	0	1	2	0	0	0	0	0	0	0	0	c("ENSMUST00000176834", "ENSMUST00000136914", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E005"	"ENSMUSG00000034120"	"E005"	0.204860682708895	0.192362006249915	0.726901868184711	0.393889260585101	NA	"chr11"	116850054	116850107	54	"-"	0	1	2	0	0	0	0	0	0	0	0	c("ENSMUST00000190993", "ENSMUST00000176834", "ENSMUST00000136914", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E006"	"ENSMUSG00000034120"	"E006"	98.5632582648467	0.0589716692774081	4.36890252003712	0.0366005575410991	0.104782167589089	"chr11"	116850108	116850353	246	"-"	273	73	163	191	194	172	179	40	35	26	51	c("ENSMUST00000092404", "ENSMUST00000138484", "ENSMUST00000136914", "ENSMUST00000176834", "ENSMUST00000177429", "ENSMUST00000190993")
"ENSMUSG00000034120:E007"	"ENSMUSG00000034120"	"E007"	45.4981758826529	0.109231456603198	0.867182739219231	0.351736428000551	0.542215232087004	"chr11"	116850354	116850855	502	"-"	94	21	52	97	97	99	90	17	15	17	28	ENSMUST00000092404
"ENSMUSG00000034120:E008"	"ENSMUSG00000034120"	"E008"	148.769324573352	0.021407284701964	4.13059907913004	0.0421144393263238	0.115930407156529	"chr11"	116850856	116850961	106	"-"	254	137	181	138	206	249	267	97	87	53	139	c("ENSMUST00000092404", "ENSMUST00000138484", "ENSMUST00000136914", "ENSMUST00000176834", "ENSMUST00000177429", "ENSMUST00000190993")
"ENSMUSG00000034120:E009"	"ENSMUSG00000034120"	"E009"	36.9835973590896	0.0709458409647331	12.769899832809	0.000352241698489125	0.00183826136399012	"chr11"	116850962	116851490	529	"-"	34	18	22	46	41	48	39	42	19	28	34	ENSMUST00000138484
"ENSMUSG00000034120:E010"	"ENSMUSG00000034120"	"E010"	0.850014381402648	0.0575194302536394	7.12894761541918	0.00758492326750324	0.0275365692537618	"chr11"	116851491	116851571	81	"-"	0	0	0	0	0	1	1	2	1	1	0	c("ENSMUST00000177429", "ENSMUST00000138484")
"ENSMUSG00000034120:E011"	"ENSMUSG00000034120"	"E011"	0.939872642516572	0.0502460280740269	5.63584831033936	0.0175968284182963	0.0564238858465775	"chr11"	116851572	116851647	76	"-"	0	0	0	0	1	1	1	1	2	1	0	ENSMUST00000138484
"ENSMUSG00000034120:E012"	"ENSMUSG00000034120"	"E012"	12.9351700515757	0.0155237327124902	20.4823021031428	6.01851792223777e-06	4.50041414782257e-05	"chr11"	116851648	116851751	104	"-"	16	7	11	14	9	12	13	6	14	7	18	c("ENSMUST00000190993", "ENSMUST00000136914", "ENSMUST00000138484")
"ENSMUSG00000034120:E013"	"ENSMUSG00000034120"	"E013"	36.4870223480751	0.0142392627805625	2.52048729144468	0.112375853947383	0.248018955187836	"chr11"	116851752	116852020	269	"-"	87	39	47	60	57	67	72	18	20	12	15	ENSMUST00000138484
"ENSMUSG00000034120:E014"	"ENSMUSG00000034120"	"E014"	213.629771130671	0.00570649485558697	5.61628199140657	0.0177943592091003	0.0564238858465775	"chr11"	116852021	116852086	66	"-"	385	249	282	204	274	353	385	138	127	83	156	c("ENSMUST00000190993", "ENSMUST00000176834", "ENSMUST00000136914", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E015"	"ENSMUSG00000034120"	"E015"	429.115454762303	0.00677803691653603	2.81149052662923	0.0935913808728828	0.210245934882608	"chr11"	116852087	116852219	133	"-"	797	646	646	438	425	627	796	244	285	166	261	c("ENSMUST00000190993", "ENSMUST00000136914", "ENSMUST00000092404", "ENSMUST00000138484")
"ENSMUSG00000034120:E016"	"ENSMUSG00000034120"	"E016"	205.098631371642	0.0112305673683946	0.00716286004623612	0.932552621148168	0.980211446446297	"chr11"	116852220	116852331	112	"-"	379	330	331	202	197	330	423	128	136	63	103	c("ENSMUST00000190993", "ENSMUST00000136914", "ENSMUST00000092404")
"ENSMUSG00000034120:E017"	"ENSMUSG00000034120"	"E017"	423.976083597057	0.0310384882192685	3.5865396314332	0.0582494164841006	0.151014771188266	"chr11"	116852568	116853072	505	"-"	1204	925	537	390	471	695	741	237	216	123	175	c("ENSMUST00000190993", "ENSMUST00000136914", "ENSMUST00000092404")
"ENSMUSG00000034120:E018"	"ENSMUSG00000034120"	"E018"	17.6466075240098	0.00667771781398464	2.11953893020544	0.14543031955695	0.299837819333465	"chr11"	116853073	116853094	22	"-"	50	25	35	16	17	30	39	8	10	5	8	ENSMUST00000092404
"ENSMUSG00000034818:E001"	"ENSMUSG00000034818"	"E001"	0	NA	NA	NA	NA	"chr10"	81459227	81459227	1	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000118763
"ENSMUSG00000034818:E002"	"ENSMUSG00000034818"	"E002"	4.09046075874584	0.0143545453291487	0.00046021426781806	0.982884610361178	0.998834056371096	"chr10"	81459228	81460929	1702	"-"	3	4	22	4	6	7	5	0	4	1	0	c("ENSMUST00000118763", "ENSMUST00000119060")
"ENSMUSG00000034818:E003"	"ENSMUSG00000034818"	"E003"	2.81871740747241	0.0212931718890775	1.33709543704626	0.247546843940698	0.429138300395466	"chr10"	81460930	81461547	618	"-"	2	2	13	6	1	4	2	1	3	1	0	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120856")
"ENSMUSG00000034818:E004"	"ENSMUSG00000034818"	"E004"	2.90790707706662	0.0221736552299087	0.808598733196931	0.368534860190682	0.561203540898273	"chr10"	81461548	81462341	794	"-"	2	3	11	6	3	5	4	3	1	0	1	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E005"	"ENSMUSG00000034818"	"E005"	0.223632035924148	0.130792292313679	0.429084255028428	0.512438632746158	NA	"chr10"	81462669	81462771	103	"-"	0	1	0	0	0	1	2	0	0	0	0	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E006"	"ENSMUSG00000034818"	"E006"	0.238677164320706	0.0979710207205659	0.422297890001076	0.515792663227825	NA	"chr10"	81464340	81464420	81	"-"	0	1	0	0	1	1	1	0	0	0	0	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E007"	"ENSMUSG00000034818"	"E007"	0.127593918583919	0.148292029315332	-0.00275298667506263	1	NA	"chr10"	81465967	81466029	63	"-"	0	0	2	0	0	0	0	0	0	0	0	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
